aX,aY,aZ,gX,gY,gZ
0.130,-0.043,0.988,10.803,8.057,11.719
0.138,-0.019,1.000,8.423,4.333,11.597
0.143,-0.029,1.017,5.493,1.038,12.268
0.150,-0.031,1.029,2.502,-2.441,12.817
0.157,-0.028,1.038,0.183,-4.578,12.878
0.158,-0.027,1.040,-1.282,-4.822,13.611
0.154,-0.022,1.041,-1.282,-2.502,14.465
0.160,-0.022,1.036,-0.610,0.916,14.832
0.162,-0.023,1.042,-0.122,5.371,14.954
0.154,-0.033,1.036,1.099,8.606,15.991
0.140,-0.021,1.035,2.502,10.376,16.724

0.296,1.258,1.852,15.320,3.418,9.033
0.394,1.495,2.021,-13.245,-50.537,-0.427
0.542,1.723,2.018,-46.631,-109.436,-9.766
0.785,1.936,1.879,-71.472,-141.479,-11.475
0.922,2.176,1.671,-81.299,-138.062,1.526
0.751,2.334,1.675,-84.045,-113.586,34.363
0.653,2.666,1.557,-91.003,-94.910,78.430
0.464,3.030,1.346,-94.299,-72.815,110.596
0.125,3.264,1.206,-98.816,-48.096,140.564
-0.235,3.457,1.128,-102.661,-29.297,166.382
-0.694,3.642,1.120,-97.229,-16.785,175.903
-1.159,3.736,1.117,-88.623,0.366,165.283
-1.548,3.621,1.047,-85.327,20.691,129.944
-1.822,3.285,0.888,-86.121,29.724,70.557
-1.970,2.594,0.605,-87.524,32.654,-1.160
-2.112,1.546,0.223,-87.280,43.518,-71.472
-2.376,0.139,-0.388,-86.487,73.608,-130.249
-2.496,-1.809,-1.211,-70.801,134.338,-175.049
-1.758,-4.000,-1.752,-14.526,186.584,-220.276
0.278,-4.000,-1.631,69.214,130.493,-310.852
1.386,-4.000,-0.191,158.081,-40.955,-403.259
1.354,-4.000,1.073,222.412,-216.064,-394.104
1.280,-4.000,1.494,181.824,-297.180,-327.759
0.913,-4.000,2.099,157.227,-270.630,-288.635
0.809,-3.995,2.717,177.856,-170.166,-236.206
0.656,-3.035,2.700,154.053,-55.908,-167.297
0.298,-2.340,2.006,80.933,21.667,-93.323
-0.285,-1.496,1.281,25.024,88.318,-24.414
-0.711,-0.865,0.729,18.494,166.260,17.578
-0.787,-0.579,0.309,29.053,207.214,32.654
-0.572,-0.356,0.060,24.597,168.640,32.837
-0.344,-0.121,-0.046,13.855,87.891,35.767
-0.192,0.005,0.046,12.878,23.743,40.100
-0.224,-0.032,0.301,18.738,-11.108,43.335
-0.280,-0.177,0.647,21.973,-41.809,44.373
-0.242,-0.270,1.026,22.583,-76.538,40.833
-0.171,-0.321,1.436,20.569,-104.736,35.828
-0.116,-0.320,1.739,12.756,-114.197,29.846
-0.067,-0.323,1.848,4.089,-97.961,24.719
-0.018,-0.317,1.817,2.625,-59.265,18.677
0.053,-0.291,1.641,6.409,-16.052,11.902
0.131,-0.296,1.443,9.583,16.174,8.118
0.211,-0.287,1.266,8.118,31.982,9.583
0.270,-0.268,1.119,4.700,33.264,14.404
0.290,-0.265,1.049,0.793,26.428,19.348
0.269,-0.257,1.027,-3.174,16.968,23.987
0.234,-0.256,1.020,-7.446,5.676,28.320
0.180,-0.254,1.035,-13.123,-5.127,31.189
0.116,-0.233,1.050,-18.311,-12.268,32.349
0.055,-0.209,1.061,-21.301,-14.282,33.020
0.012,-0.199,1.067,-22.705,-12.329,31.982
-0.016,-0.208,1.072,-23.621,-7.935,28.931
-0.035,-0.218,1.069,-22.400,-2.258,22.888
0.006,-0.247,1.071,-18.799,4.700,17.517
0.048,-0.231,1.061,-16.541,11.658,15.747
0.062,-0.221,1.021,-16.296,18.250,16.663
0.076,-0.231,0.980,-16.174,26.489,14.526
0.086,-0.229,0.936,-14.771,33.203,10.620
0.111,-0.237,0.902,-13.062,33.813,8.972
0.135,-0.241,0.889,-12.939,27.100,9.644
0.149,-0.242,0.899,-14.954,16.663,11.230
0.155,-0.235,0.908,-15.930,6.653,12.939
0.162,-0.229,0.933,-15.076,0.610,13.733
0.161,-0.221,0.954,-12.878,-2.197,13.245
0.159,-0.198,0.980,-9.949,-3.845,12.939
0.138,-0.175,1.016,-7.690,-4.761,13.184
0.113,-0.173,1.056,-8.179,-4.944,13.855
0.098,-0.156,1.083,-9.521,-6.165,13.245
0.089,-0.139,1.104,-10.986,-8.667,11.841
0.106,-0.138,1.127,-12.085,-9.888,10.803
0.117,-0.126,1.146,-12.512,-8.789,10.681
0.125,-0.108,1.153,-12.085,-5.432,11.047
0.144,-0.101,1.140,-10.986,-0.671,10.742
0.164,-0.109,1.113,-9.277,4.822,9.827
0.186,-0.096,1.089,-6.958,10.681,10.193
0.208,-0.103,1.044,-3.784,14.587,10.864
0.228,-0.110,1.005,-1.770,15.930,11.169
0.232,-0.111,1.002,-0.244,15.442,12.146
0.231,-0.108,1.010,1.831,11.292,13.489
0.250,-0.099,1.023,1.343,2.869,15.320
0.258,-0.086,1.039,-2.075,-7.935,18.372
0.257,-0.073,1.064,-6.531,-17.334,21.667
0.260,-0.071,1.066,-10.193,-21.545,25.574
0.258,-0.070,1.045,-12.085,-20.996,28.076
0.246,-0.069,1.020,-11.780,-16.235,28.625
0.231,-0.071,1.010,-8.667,-8.789,29.175
0.223,-0.077,1.001,-4.761,-2.380,30.579
0.208,-0.076,0.999,-2.502,2.136,31.067
0.193,-0.074,0.989,-0.610,5.188,30.518
0.196,-0.073,0.988,1.160,6.592,29.724
0.199,-0.064,1.002,1.465,4.761,28.992
0.194,-0.037,1.024,0.000,1.221,29.297
0.176,-0.009,1.045,-2.686,-1.343,30.212
0.160,0.018,1.057,-5.066,-2.930,29.968
0.154,0.029,1.048,-6.653,-3.113,28.748
0.154,0.027,1.034,-6.836,-2.319,27.771
0.151,0.023,1.018,-4.944,-0.366,26.489
0.154,0.014,1.001,-2.197,2.991,25.146
0.156,0.003,0.994,0.000,6.226,23.804
0.144,-0.005,0.984,0.549,7.507,22.644
0.145,-0.024,0.976,0.244,7.690,20.752
0.150,-0.028,0.971,-0.854,5.920,18.799
0.145,-0.025,0.969,-1.831,3.601,17.761
0.144,-0.018,0.971,-2.197,2.625,17.700
0.152,-0.019,0.985,-1.709,2.625,18.127
0.169,0.007,0.997,-2.319,3.357,19.836
0.164,0.018,0.993,-4.517,3.418,23.010
0.155,0.011,0.976,-7.019,2.991,25.818
0.143,-0.005,0.964,-7.263,3.174,27.283
0.140,-0.022,0.962,-6.348,3.235,26.611
0.127,-0.031,0.969,-5.310,2.014,25.085
0.117,-0.041,0.977,-4.333,0.610,24.048
0.109,-0.051,0.987,-3.967,-0.488,23.499
0.096,-0.050,1.000,-3.723,-1.892,22.339
0.091,-0.041,1.006,-4.150,-2.991,21.301
0.086,-0.033,1.012,-4.761,-2.869,20.447
0.080,-0.039,1.015,-4.089,-1.526,20.020
0.086,-0.048,1.020,-2.380,0.671,19.226
0.092,-0.057,1.024,-0.549,2.441,18.188

0.314,1.432,1.578,19.348,3.052,25.208
0.394,1.885,1.818,19.897,-8.179,23.254
0.536,2.275,1.990,5.066,-30.457,13.855
0.743,2.481,1.950,-27.283,-59.082,1.770
0.930,2.538,1.740,-68.176,-86.670,-0.549
1.041,2.565,1.444,-101.318,-99.365,11.108
1.056,2.648,1.156,-118.103,-90.637,35.583
0.922,2.834,0.982,-116.089,-60.303,68.420
0.674,3.042,0.872,-103.210,-22.705,98.389
0.351,3.206,0.821,-91.492,6.897,118.713
-0.025,3.325,0.838,-80.566,27.039,126.709
-0.467,3.375,0.869,-65.491,43.030,119.690
-0.831,3.383,0.875,-50.598,57.129,98.877
-1.171,3.194,0.812,-44.128,69.580,63.477
-1.533,2.776,0.612,-50.537,76.355,22.278
-1.819,2.062,0.339,-60.852,81.543,-27.893
-2.105,0.984,-0.058,-62.683,83.130,-92.590
-2.305,-0.438,-0.514,-52.612,82.336,-163.330
-2.339,-2.275,-0.981,-18.066,79.346,-223.206
-2.051,-4.000,-1.075,50.293,56.030,-293.152
-1.391,-4.000,-0.492,134.277,-6.226,-372.742
-1.000,-4.000,0.357,212.280,-96.802,-424.866
-0.578,-4.000,0.796,235.535,-162.292,-436.157
-0.278,-4.000,1.209,210.510,-186.340,-420.776
0.180,-4.000,1.739,206.970,-182.068,-389.832
0.652,-3.984,2.088,212.158,-158.630,-324.829
0.638,-2.891,2.123,184.509,-99.121,-247.192
0.494,-2.137,1.972,142.944,-5.981,-177.734
0.485,-1.574,1.594,120.178,75.684,-127.991
0.578,-1.167,1.244,94.666,119.507,-80.627
0.264,-0.921,0.782,54.260,106.506,-21.179
-0.085,-0.680,0.729,15.930,66.223,33.264
-0.234,-0.535,0.931,4.333,17.761,53.406
-0.097,-0.550,1.281,2.747,-23.560,57.983
0.022,-0.649,1.520,-5.798,-47.668,63.660
0.061,-0.701,1.602,-19.958,-55.359,72.021
0.110,-0.736,1.525,-35.339,-46.204,79.529
0.139,-0.760,1.331,-48.157,-29.541,87.891
0.145,-0.747,1.096,-56.335,-14.282,96.985
0.080,-0.670,0.961,-57.556,-1.953,106.201
-0.000,-0.496,0.883,-55.115,6.836,113.098
-0.158,-0.253,0.793,-51.575,8.789,116.028
-0.320,-0.069,0.677,-47.485,8.057,112.000
-0.407,0.002,0.581,-39.368,3.662,98.755
-0.380,-0.021,0.562,-31.189,-7.568,81.482
-0.272,-0.095,0.581,-26.611,-26.306,65.369
-0.129,-0.189,0.605,-23.865,-41.809,55.115
0.004,-0.254,0.653,-18.677,-48.584,50.903
0.104,-0.311,0.753,-12.756,-46.753,50.171
0.124,-0.312,0.917,-8.606,-40.955,51.941
0.108,-0.262,1.037,-6.348,-33.630,55.237
0.102,-0.229,1.094,-6.165,-23.743,57.434
0.067,-0.211,1.107,-7.812,-13.184,58.655
0.036,-0.196,1.069,-9.277,-5.737,56.763
0.003,-0.173,1.015,-10.925,-1.404,52.429
-0.016,-0.170,0.974,-10.986,0.366,47.485
-0.025,-0.184,0.960,-9.949,-0.916,41.870
-0.018,-0.196,0.964,-9.705,-3.967,36.072
-0.005,-0.214,0.978,-9.277,-4.333,30.518
0.033,-0.235,1.015,-7.751,1.038,25.757
0.083,-0.249,1.039,-6.348,8.789,26.001
0.100,-0.250,1.051,-7.263,15.503,30.212
0.119,-0.237,1.054,-10.132,21.179,32.593
0.129,-0.229,1.048,-11.963,26.184,33.936
0.140,-0.243,1.048,-13.672,29.968,36.133
0.136,-0.230,1.042,-13.855,31.921,37.354
0.115,-0.211,1.049,-11.292,34.180,37.292
0.109,-0.194,1.080,-8.484,35.400,36.926
0.088,-0.160,1.113,-7.507,32.410,35.828
0.068,-0.121,1.103,-9.521,26.550,33.081
0.073,-0.135,1.072,-12.573,20.203,28.687
0.110,-0.157,1.040,-15.137,13.428,24.048
0.143,-0.146,1.000,-15.503,6.836,20.752
0.169,-0.140,0.971,-13.000,3.235,19.775
0.203,-0.157,0.961,-8.179,4.028,18.921
0.250,-0.158,0.952,-3.784,4.883,19.714
0.255,-0.145,0.951,-0.183,3.662,22.705
0.246,-0.128,0.975,4.639,4.456,25.513
0.247,-0.121,1.005,10.132,6.958,27.100
0.244,-0.126,1.045,12.390,8.850,28.870
0.226,-0.131,1.089,10.681,7.446,30.029
0.221,-0.144,1.107,7.690,2.686,31.677
0.202,-0.132,1.097,2.686,-3.540,31.250
0.210,-0.131,1.081,-4.456,-7.996,30.701
0.224,-0.131,1.042,-8.972,-11.597,30.640
0.232,-0.118,1.000,-9.705,-12.573,32.410
0.235,-0.114,0.979,-7.385,-10.437,35.522
0.240,-0.086,0.966,-3.906,-7.629,37.537
0.226,-0.056,0.971,-0.854,-5.005,37.903
0.205,-0.039,0.996,2.014,-2.380,38.025
0.196,-0.024,1.011,3.967,-0.916,38.208
0.179,-0.004,1.036,4.578,-0.977,37.842
0.159,0.008,1.052,3.479,-0.977,38.208
0.129,0.025,1.061,2.258,-0.244,38.330
0.107,0.031,1.061,1.160,1.953,37.109
0.092,0.030,1.041,-1.160,4.761,35.339
0.075,0.031,1.022,-3.723,6.287,33.875
0.068,0.039,1.019,-4.150,6.958,32.288
0.066,0.060,1.031,-3.540,7.446,30.701
0.066,0.060,1.051,-3.235,7.202,28.625
0.076,0.065,1.054,-3.967,5.859,24.780
0.083,0.056,1.056,-4.822,3.601,21.301
0.092,0.045,1.052,-5.371,1.282,19.287
0.105,0.033,1.039,-5.859,-1.770,16.479
0.114,0.027,1.026,-7.080,-4.761,13.000
0.110,0.027,1.020,-7.751,-7.324,11.047
0.106,0.019,1.016,-7.202,-8.057,10.193
0.113,0.004,1.012,-6.287,-7.690,8.484
0.119,-0.001,1.005,-5.493,-7.141,7.141
0.120,-0.019,0.998,-4.395,-5.310,6.409
0.138,-0.041,0.986,-3.723,-2.441,5.493
0.156,-0.055,0.965,-3.662,-0.793,4.883
0.171,-0.058,0.949,-3.296,-0.183,5.798
0.177,-0.063,0.937,-1.038,1.038,7.812
0.195,-0.081,0.928,2.014,2.502,9.155
0.202,-0.078,0.930,3.662,2.441,9.460
0.206,-0.078,0.946,2.747,1.099,10.742
0.191,-0.067,0.959,1.160,-0.854,12.512
0.181,-0.062,0.974,-0.244,-2.686,13.672

0.402,1.534,1.216,-6.836,-12.695,-3.845
0.471,1.882,1.437,-14.893,-60.364,-10.376
0.556,2.190,1.575,-27.039,-113.403,-22.095
0.650,2.467,1.580,-39.368,-150.513,-28.198
0.710,2.781,1.525,-44.800,-152.527,-22.644
0.766,3.037,1.460,-41.565,-116.699,-3.723
0.744,3.201,1.459,-35.583,-63.232,22.888
0.601,3.305,1.483,-33.020,-20.996,55.664
0.422,3.390,1.482,-37.903,-1.343,90.027
0.140,3.472,1.471,-47.241,1.343,120.422
-0.244,3.509,1.440,-53.894,8.240,134.521
-0.656,3.416,1.336,-55.115,36.560,126.343
-1.067,3.059,1.128,-57.800,79.468,97.900
-1.527,2.432,0.795,-67.688,115.234,54.993
-2.106,1.513,0.272,-79.651,131.775,6.470
-2.582,0.358,-0.299,-83.252,144.470,-48.157
-2.835,-1.085,-0.876,-74.219,164.978,-107.300
-2.617,-3.115,-1.493,-47.668,173.035,-174.011
-1.837,-4.000,-1.611,14.709,132.629,-278.198
-1.047,-4.000,-0.461,143.982,36.743,-413.635
-0.067,-4.000,0.781,257.080,-99.854,-492.249
0.728,-4.000,1.359,227.051,-236.816,-451.477
0.992,-4.000,2.072,140.808,-312.073,-349.243
1.253,-4.000,2.655,130.127,-283.020,-256.348
1.325,-3.544,2.941,142.334,-178.711,-191.650
1.410,-2.828,2.660,110.413,-67.993,-122.620
1.122,-2.327,2.187,56.702,31.128,-48.706
0.794,-1.880,1.633,18.250,112.854,19.714
0.340,-1.473,1.140,-2.808,152.039,77.637
-0.222,-1.116,0.708,-18.677,147.339,124.817
-0.723,-0.635,0.462,-34.790,110.413,154.907
-0.994,-0.226,0.328,-42.175,55.786,159.729
-1.025,0.021,0.261,-40.771,5.066,142.944
-0.922,0.112,0.292,-35.461,-26.733,119.141
-0.813,0.151,0.383,-23.621,-45.410,98.816
-0.703,0.146,0.552,-8.240,-55.359,80.933
-0.593,0.147,0.788,4.639,-59.204,63.232
-0.436,0.148,1.016,15.015,-59.143,47.363
-0.299,0.112,1.158,19.226,-53.406,36.316
-0.165,0.046,1.223,19.836,-38.147,25.818
-0.010,-0.017,1.232,20.325,-19.714,15.320
0.114,-0.094,1.182,20.020,-5.188,8.850
0.219,-0.162,1.099,17.944,2.991,5.310
0.288,-0.221,1.041,14.709,4.517,6.470
0.315,-0.238,1.022,11.475,2.930,10.742
0.329,-0.236,1.013,9.705,0.183,14.954
0.335,-0.230,1.010,8.118,-1.465,18.921
0.317,-0.229,1.006,6.287,-0.671,22.217
0.257,-0.208,1.018,5.859,3.357,24.902
0.208,-0.187,1.035,6.531,7.019,25.208
0.159,-0.168,1.070,4.028,7.080,24.353
0.094,-0.156,1.094,0.183,4.456,23.437
0.080,-0.148,1.107,-3.601,2.197,22.095
0.061,-0.136,1.101,-9.033,1.526,21.240
0.063,-0.139,1.068,-13.062,3.052,20.081
0.086,-0.155,1.035,-14.404,6.897,19.104
0.092,-0.160,1.001,-13.794,12.268,18.127
0.095,-0.173,0.971,-11.414,17.334,16.479
0.101,-0.173,0.943,-7.446,20.630,12.817
0.115,-0.189,0.937,-3.357,21.912,8.728
0.129,-0.199,0.944,-1.282,21.057,5.676
0.138,-0.204,0.948,0.305,19.836,4.395
0.142,-0.208,0.940,1.587,18.860,3.357
0.150,-0.212,0.952,2.563,17.273,2.808
0.173,-0.200,0.972,2.747,12.634,3.601
0.191,-0.206,0.987,0.244,6.470,6.042
0.194,-0.200,0.979,-3.052,1.709,7.446
0.193,-0.199,0.979,-3.967,-0.732,8.118
0.184,-0.182,1.001,-1.465,-2.319,9.155
0.178,-0.158,1.036,2.380,-3.845,9.399
0.173,-0.140,1.073,4.944,-5.432,8.545
0.170,-0.118,1.110,6.165,-6.226,7.996
0.181,-0.105,1.148,8.240,-5.859,7.324
0.171,-0.079,1.176,9.644,-3.662,6.470
0.177,-0.071,1.205,9.094,1.160,7.324
0.176,-0.069,1.208,7.690,4.761,7.874
0.186,-0.078,1.199,4.211,4.883,8.667
0.197,-0.083,1.183,0.610,2.869,10.620
0.210,-0.079,1.156,-2.258,0.244,12.817
0.214,-0.078,1.129,-4.211,0.183,13.428
0.220,-0.090,1.105,-3.967,3.235,13.184
0.231,-0.089,1.084,-2.197,6.897,12.878
0.240,-0.098,1.067,-0.610,9.155,12.695
0.246,-0.106,1.067,-0.122,10.559,12.939
0.254,-0.111,1.056,-0.122,10.498,13.733
0.258,-0.118,1.040,-1.038,9.399,14.771
0.256,-0.127,1.018,-2.686,9.094,15.625
0.255,-0.144,0.992,-3.418,9.827,16.602
0.258,-0.157,0.961,-2.808,11.658,17.578
0.265,-0.169,0.935,-1.953,14.038,18.311
0.266,-0.171,0.927,0.244,14.648,18.921
0.263,-0.168,0.942,2.747,13.550,20.081
0.256,-0.143,0.973,3.113,10.315,21.240
0.240,-0.117,0.999,0.671,5.615,22.522
0.224,-0.101,1.024,-3.113,1.282,23.560
0.207,-0.081,1.037,-6.897,-2.625,24.353
0.193,-0.054,1.035,-10.010,-5.432,24.719
0.177,-0.042,1.028,-11.108,-5.981,25.330
0.170,-0.032,1.029,-10.437,-4.028,25.024
0.169,-0.021,1.019,-9.094,-1.160,24.109
0.159,-0.020,1.005,-8.728,1.648,23.987
0.143,-0.032,0.996,-8.057,4.456,23.621
0.139,-0.035,0.985,-6.714,5.798,22.461
0.139,-0.033,0.976,-5.371,5.615,20.996
0.136,-0.034,0.974,-4.395,4.700,19.348
0.142,-0.039,0.975,-3.418,3.113,18.372
0.152,-0.041,0.967,-3.662,1.038,18.066
0.155,-0.050,0.955,-4.639,-1.404,17.456
0.166,-0.067,0.948,-5.188,-3.235,16.846
0.178,-0.080,0.943,-4.700,-5.188,16.235
0.173,-0.092,0.949,-4.150,-6.531,16.174
0.164,-0.101,0.958,-2.930,-7.141,16.357
0.163,-0.102,0.966,-1.465,-6.775,16.541
0.159,-0.108,0.978,-0.122,-6.104,16.907
0.153,-0.102,0.999,0.671,-4.822,17.761
0.143,-0.105,1.011,1.404,-3.052,18.799
0.133,-0.102,1.025,1.343,-2.014,18.799
0.125,-0.104,1.025,-0.061,-2.563,18.066
0.119,-0.109,1.024,-2.380,-4.089,17.395

0.013,1.835,1.423,45.410,61.951,18.311
0.083,2.128,1.604,31.860,14.160,3.723
0.276,2.350,1.687,5.188,-57.495,-13.733
0.474,2.471,1.645,-25.146,-130.005,-26.062
0.611,2.574,1.558,-46.570,-175.537,-26.428
0.758,2.601,1.553,-48.340,-179.993,-18.066
0.836,2.568,1.609,-37.292,-158.203,-5.798
0.843,2.560,1.694,-28.259,-131.287,17.151
0.768,2.587,1.828,-25.085,-107.849,50.232
0.624,2.648,1.967,-28.137,-83.313,80.750
0.387,2.622,2.002,-40.344,-52.734,104.553
0.048,2.538,1.897,-58.167,-15.076,117.859
-0.334,2.314,1.613,-78.491,29.480,120.667
-0.892,1.930,1.148,-93.872,75.073,113.953
-1.528,1.436,0.630,-97.900,118.835,91.431
-2.150,0.781,0.089,-87.891,159.302,45.532
-2.551,-0.326,-0.463,-69.397,196.106,-17.944
-2.776,-1.807,-0.830,-62.439,212.708,-82.642
-2.465,-3.138,-1.006,-47.607,187.195,-140.991
-1.506,-4.000,-1.021,0.549,120.239,-207.275
-0.422,-4.000,-0.572,65.247,28.320,-309.509
0.476,-4.000,0.457,153.564,-85.938,-405.396
1.435,-4.000,1.459,211.060,-195.496,-398.376
2.380,-4.000,2.162,194.153,-266.541,-299.988
2.373,-4.000,2.604,139.526,-255.676,-192.871
1.859,-3.336,2.641,82.092,-141.907,-100.342
1.183,-2.756,2.104,46.448,-0.854,-14.465
0.542,-2.212,1.523,18.494,99.426,55.115
-0.073,-1.739,1.134,-9.094,129.944,97.412
-0.516,-1.222,0.811,-28.198,106.995,116.638
-0.775,-0.761,0.522,-38.208,68.054,123.718
-0.955,-0.437,0.322,-39.673,33.630,122.864
-0.932,-0.182,0.283,-32.471,12.939,113.403
-0.773,-0.023,0.317,-19.775,-2.319,100.220
-0.611,0.132,0.401,-10.986,-18.005,92.163
-0.554,0.276,0.536,-2.563,-30.762,86.182
-0.536,0.336,0.685,7.324,-40.344,75.500
-0.516,0.348,0.861,12.939,-49.988,60.547
-0.456,0.314,1.009,13.123,-60.425,44.373
-0.390,0.225,1.139,11.658,-64.636,29.297
-0.294,0.111,1.224,11.047,-58.899,16.846
-0.200,0.014,1.228,12.634,-43.945,7.202
-0.112,-0.120,1.234,15.808,-21.240,0.488
-0.006,-0.206,1.236,18.860,-0.305,-2.747
0.079,-0.236,1.203,17.761,15.259,-2.747
0.158,-0.268,1.188,11.597,28.198,0.610
0.195,-0.249,1.180,5.432,38.025,7.446
0.229,-0.203,1.122,2.075,41.626,14.160
0.225,-0.153,1.064,-3.357,40.710,19.409
0.188,-0.107,1.026,-9.521,35.706,23.071
0.139,-0.076,0.981,-14.832,28.015,24.597
0.097,-0.067,0.958,-17.700,20.874,23.010
0.062,-0.070,0.956,-16.663,14.465,20.081
0.033,-0.058,0.975,-14.404,11.047,16.602
0.038,-0.077,1.009,-12.695,12.634,13.367
0.058,-0.104,1.030,-11.902,15.686,10.620
0.075,-0.121,1.049,-12.573,18.005,9.827
0.112,-0.141,1.061,-14.099,21.240,9.399
0.139,-0.152,1.026,-15.503,24.353,8.179
0.158,-0.150,0.995,-16.663,27.466,4.211
0.172,-0.154,0.971,-14.954,27.893,0.061
0.193,-0.142,0.949,-11.780,23.315,-2.625
0.204,-0.129,0.954,-10.864,16.296,-5.493
0.226,-0.142,0.962,-10.864,9.644,-7.263
0.254,-0.156,0.961,-9.766,5.615,-7.935
0.283,-0.164,0.956,-8.057,5.493,-8.118
0.293,-0.185,0.961,-4.578,9.949,-6.958
0.323,-0.208,0.976,-0.183,16.846,-4.517
0.322,-0.210,0.990,2.625,21.729,-0.916
0.302,-0.201,1.006,4.578,25.085,3.235
0.288,-0.208,1.026,6.531,27.283,5.432
0.285,-0.214,1.034,7.751,26.184,6.165
0.289,-0.216,1.053,7.935,21.973,7.507
0.293,-0.191,1.072,7.507,16.479,9.766
0.283,-0.164,1.088,6.104,12.512,11.902
0.273,-0.144,1.102,4.272,11.292,13.733
0.266,-0.132,1.101,2.441,10.498,15.686
0.260,-0.120,1.093,0.122,9.827,17.456
0.244,-0.098,1.087,-1.160,10.498,19.104
0.240,-0.091,1.075,-0.427,14.099,19.958
0.244,-0.096,1.063,-0.122,17.700,20.569
0.236,-0.095,1.054,-0.610,18.738,21.545
0.235,-0.087,1.027,-1.465,16.602,22.278
0.233,-0.078,1.000,-3.113,11.169,22.095
0.239,-0.081,0.978,-4.761,4.211,20.935
0.263,-0.092,0.962,-6.470,-3.601,19.592
0.274,-0.085,0.946,-8.606,-10.498,19.104
0.274,-0.077,0.946,-8.911,-12.939,19.470
0.276,-0.073,0.954,-6.531,-10.559,19.775
0.268,-0.062,0.973,-3.906,-5.676,20.325
0.254,-0.044,0.989,-2.747,-1.587,21.118
0.239,-0.037,1.002,-2.014,2.136,23.193
0.228,-0.018,1.021,-1.770,5.554,25.513
0.208,-0.001,1.023,-1.892,8.423,27.222
0.185,0.016,1.013,-2.319,11.108,27.588
0.175,0.024,1.001,-1.953,13.306,26.245
0.178,0.024,0.994,-1.526,13.123,24.109
0.184,0.038,0.988,-2.014,9.521,21.973
0.182,0.050,0.990,-3.540,4.639,20.813
0.187,0.042,0.993,-4.883,0.061,18.860
0.213,0.031,0.996,-5.859,-4.150,16.602
0.231,0.036,1.000,-6.348,-7.629,15.198
0.232,0.045,1.001,-6.042,-8.057,14.648
0.236,0.041,1.009,-4.395,-4.578,14.526
0.240,0.030,1.005,-2.686,-0.732,14.404
0.236,0.024,0.995,-2.014,1.465,14.587
0.221,0.022,0.989,-0.732,2.686,14.648
0.222,0.001,1.001,1.038,3.296,13.855
0.235,-0.007,1.020,1.160,2.075,13.184
0.227,-0.000,1.040,-0.732,-0.061,13.611
0.214,-0.002,1.037,-3.296,-0.854,13.916
0.212,-0.019,1.023,-4.517,-0.549,12.756
0.215,-0.026,1.007,-5.371,-0.793,11.963
0.215,-0.030,0.991,-5.432,-1.587,11.780
0.216,-0.037,0.987,-4.639,-0.549,12.146
0.217,-0.042,0.993,-3.540,1.953,13.245
0.211,-0.041,0.991,-3.296,4.150,14.099
0.201,-0.038,0.993,-2.747,5.432,14.282
0.201,-0.044,1.002,-1.526,6.409,14.282

0.425,1.687,1.137,39.307,15.747,-16.846
0.554,1.975,1.332,28.748,-23.682,-22.095
0.720,2.266,1.548,11.841,-77.026,-24.780
0.836,2.543,1.737,-7.690,-135.864,-23.132
0.865,2.872,1.842,-21.912,-179.382,-20.264
0.846,3.133,1.917,-26.001,-184.998,-14.893
0.827,3.375,2.036,-24.292,-157.959,-2.502
0.767,3.612,2.155,-16.418,-116.150,11.169
0.681,3.740,2.280,-16.357,-70.435,25.940
0.491,3.639,2.337,-33.936,-32.349,39.246
0.178,3.418,2.260,-67.566,-11.475,49.377
-0.153,3.102,2.072,-103.882,8.362,57.312
-0.659,2.794,1.786,-131.287,44.434,62.378
-1.185,2.164,1.296,-146.301,100.220,58.777
-1.823,1.061,0.644,-149.597,160.767,30.029
-2.606,-0.485,-0.105,-142.639,214.783,-24.353
-3.293,-2.288,-1.498,-119.690,253.662,-85.754
-3.745,-4.000,-2.633,-59.631,276.794,-184.082
-2.765,-4.000,-1.956,73.853,233.398,-361.816
-0.604,-4.000,-0.782,208.984,43.152,-520.020
1.143,-4.000,0.348,236.145,-214.600,-520.630
2.080,-4.000,1.995,173.523,-389.709,-408.997
2.734,-4.000,2.853,134.521,-379.822,-255.737
2.114,-3.579,2.692,114.685,-195.923,-130.676
1.306,-2.929,2.356,71.838,26.917,-29.114
0.137,-2.099,1.516,30.334,149.353,56.274
-1.176,-1.163,0.802,-11.230,170.654,121.582
-2.142,-0.087,0.177,-39.246,135.681,148.315
-2.523,0.578,-0.210,-27.710,76.843,138.367
-2.379,0.844,-0.053,3.052,19.043,99.548
-1.876,0.806,0.339,27.893,-43.091,53.284
-1.384,0.585,0.809,37.292,-86.060,20.081
-1.018,0.256,1.186,42.053,-96.741,-3.357
-0.605,-0.119,1.489,48.035,-82.397,-22.766
-0.188,-0.409,1.785,51.697,-64.087,-34.668
0.179,-0.464,1.928,50.110,-49.927,-37.292
0.443,-0.440,1.926,40.161,-27.893,-33.020
0.570,-0.451,1.819,22.217,1.343,-22.217
0.538,-0.477,1.600,4.517,19.836,-10.376
0.512,-0.484,1.358,-10.132,25.757,-3.296
0.476,-0.463,1.133,-20.386,21.667,1.099
0.407,-0.377,1.008,-23.132,13.062,5.676
0.244,-0.247,0.896,-18.555,5.493,9.827
0.113,-0.172,0.821,-11.536,8.057,10.132
