aX,aY,aZ,gX,gY,gZ
0.431,0.796,-0.138,-78.613,25.574,-1.831
0.426,0.801,-0.139,-75.195,24.902,-2.380
0.422,0.803,-0.136,-71.777,23.132,-3.723
0.422,0.805,-0.131,-69.214,22.400,-5.859
0.426,0.802,-0.147,-67.139,20.813,-7.324
0.427,0.786,-0.160,-65.002,19.531,-8.850
0.458,0.780,-0.145,-63.171,21.851,-9.521
0.472,0.781,-0.138,-63.721,24.170,-6.897
0.458,0.794,-0.164,-66.711,25.757,-2.930
0.432,0.786,-0.215,-68.909,28.687,-0.854
0.417,0.776,-0.240,-67.749,34.851,-0.610
0.409,0.785,-0.246,-63.721,41.443,-1.282
0.396,0.791,-0.253,-60.913,43.579,-1.953
0.385,0.791,-0.258,-59.753,41.870,-2.747
0.381,0.787,-0.279,-59.143,37.231,-4.089
0.385,0.777,-0.265,-58.838,31.006,-6.409
0.406,0.773,-0.259,-57.556,24.109,-8.240
0.423,0.768,-0.250,-57.678,19.043,-8.240
0.438,0.763,-0.251,-59.875,15.808,-6.714
0.442,0.762,-0.265,-62.378,15.198,-4.272
0.425,0.760,-0.297,-62.622,17.761,-2.441
0.414,0.760,-0.317,-60.669,22.766,-2.319
0.412,0.754,-0.328,-57.922,27.832,-3.235
0.409,0.752,-0.335,-56.335,31.189,-3.723
0.406,0.741,-0.338,-56.885,30.457,-3.540
0.421,0.734,-0.354,-58.350,25.208,-2.808
0.404,0.735,-0.376,-60.852,17.517,-2.563
0.409,0.729,-0.392,-61.829,12.939,-2.563
0.421,0.731,-0.401,-61.829,11.902,-2.686
0.414,0.732,-0.410,-61.096,12.573,-2.502
0.415,0.729,-0.416,-59.692,13.733,-2.563
0.418,0.726,-0.415,-58.167,15.015,-3.235
0.429,0.726,-0.407,-56.702,17.029,-4.028
0.443,0.720,-0.416,-56.030,19.348,-4.456
0.453,0.710,-0.441,-56.335,21.301,-4.211
0.457,0.697,-0.474,-55.847,23.743,-3.296
0.463,0.692,-0.494,-54.504,27.039,-3.174
0.462,0.693,-0.502,-52.673,30.090,-2.991
0.448,0.686,-0.521,-51.392,30.212,-2.502
0.441,0.689,-0.523,-49.500,28.320,-2.441
0.443,0.689,-0.519,-48.096,26.672,-2.869
0.446,0.687,-0.505,-47.241,24.841,-2.930
0.447,0.691,-0.494,-47.180,23.621,-2.808
0.442,0.692,-0.489,-47.791,22.583,-2.197
0.445,0.680,-0.501,-49.194,21.545,-1.709
0.452,0.663,-0.520,-50.537,22.339,-0.671
0.444,0.656,-0.542,-50.720,25.513,1.099
0.431,0.651,-0.559,-49.744,29.175,2.380
0.426,0.649,-0.566,-48.096,33.264,2.319
0.416,0.644,-0.576,-46.387,35.828,2.197
0.401,0.644,-0.585,-45.593,35.461,2.319
0.386,0.645,-0.576,-45.715,31.799,1.709
0.385,0.645,-0.564,-46.692,25.574,0.916
0.382,0.637,-0.559,-48.157,17.883,0.183
0.388,0.631,-0.562,-49.744,11.414,-0.427
0.391,0.620,-0.569,-51.453,8.118,-0.366
0.394,0.609,-0.571,-51.697,9.338,0.549
0.397,0.599,-0.580,-51.025,14.160,0.610
0.396,0.593,-0.602,-49.377,22.339,1.160
0.386,0.579,-0.630,-47.607,29.968,1.953
0.374,0.582,-0.645,-46.082,35.095,1.953
0.364,0.580,-0.656,-45.410,36.682,0.793
0.372,0.575,-0.652,-44.800,34.180,0.061
0.385,0.574,-0.654,-44.556,27.771,-0.244
0.373,0.568,-0.655,-46.753,18.921,-0.183
0.385,0.563,-0.657,-48.462,11.963,0.977
0.379,0.567,-0.662,-49.561,8.484,1.465
0.379,0.559,-0.652,-49.316,8.240,1.343
0.378,0.558,-0.638,-48.767,9.827,1.465
0.371,0.554,-0.640,-47.424,13.306,1.099
0.363,0.547,-0.649,-46.570,18.250,0.732
0.353,0.532,-0.659,-45.349,23.682,0.183
0.346,0.527,-0.670,-44.495,27.405,-0.916

0.153,0.540,1.895,51.147,-29.602,-11.475
0.216,0.559,2.021,34.790,-26.367,-11.230
0.246,0.579,2.083,14.709,-23.010,-8.118
0.255,0.589,2.042,-5.981,-20.325,-4.395
0.260,0.569,1.925,-27.649,-11.292,-0.732
0.263,0.536,1.783,-48.767,4.761,4.211
0.254,0.507,1.633,-64.514,22.827,8.118
0.223,0.501,1.459,-74.219,37.720,9.338
0.199,0.507,1.295,-80.750,49.255,9.827
0.171,0.511,1.153,-86.975,55.359,9.949
0.146,0.518,1.025,-92.407,55.603,8.850
0.138,0.537,0.913,-96.924,50.903,5.615
0.144,0.548,0.825,-100.403,43.579,1.892
0.158,0.570,0.760,-103.271,37.231,-1.709
0.191,0.586,0.736,-105.103,35.217,-4.272
0.224,0.609,0.729,-108.459,33.142,-5.798
0.240,0.644,0.688,-114.197,28.931,-5.615
0.239,0.652,0.631,-119.995,26.855,-4.944
0.259,0.646,0.567,-122.742,29.846,-5.676
0.275,0.646,0.500,-122.131,35.706,-7.141
0.274,0.655,0.444,-119.629,42.908,-8.606
0.290,0.661,0.390,-117.188,47.485,-10.376
0.307,0.666,0.342,-117.859,46.143,-11.536
0.305,0.669,0.260,-119.934,40.833,-12.085
0.331,0.654,0.206,-121.094,37.292,-11.597
0.347,0.662,0.168,-120.850,35.645,-11.963
0.372,0.656,0.143,-120.117,36.377,-11.902
0.400,0.663,0.116,-118.835,39.001,-10.376
0.402,0.665,0.062,-118.164,41.870,-8.179
0.392,0.670,-0.012,-115.967,45.410,-7.141
0.374,0.671,-0.067,-110.962,52.734,-8.911
0.399,0.667,-0.056,-104.797,62.012,-11.353
0.439,0.673,-0.051,-99.976,64.453,-11.658
0.441,0.686,-0.043,-100.464,59.814,-9.949
0.448,0.690,-0.067,-101.929,51.514,-6.409
0.467,0.696,-0.091,-103.943,43.335,-3.357
0.470,0.711,-0.089,-105.713,36.316,-0.732
0.463,0.735,-0.105,-106.262,31.067,1.831
0.440,0.744,-0.154,-104.065,28.442,2.686
0.423,0.746,-0.187,-98.999,31.372,1.526
0.424,0.759,-0.209,-91.736,38.696,-0.916
0.419,0.757,-0.247,-83.313,47.302,-2.502
0.403,0.763,-0.266,-76.233,56.763,-3.235
0.409,0.754,-0.259,-70.984,62.805,-3.784
0.418,0.766,-0.219,-69.702,60.303,-2.808
0.397,0.799,-0.218,-74.280,49.500,0.427
0.370,0.812,-0.219,-80.933,37.415,3.723
0.366,0.800,-0.225,-85.205,25.452,3.845
0.375,0.786,-0.250,-84.656,15.930,2.258
0.375,0.782,-0.255,-81.604,12.024,-0.305
0.393,0.778,-0.254,-77.820,12.329,-2.563
0.407,0.769,-0.265,-75.134,15.320,-3.845
0.411,0.751,-0.286,-72.144,21.851,-4.333
0.445,0.730,-0.301,-69.397,31.250,-3.357
0.436,0.753,-0.317,-69.946,39.734,-0.610
0.385,0.758,-0.366,-71.960,43.579,2.930
0.353,0.753,-0.399,-71.777,44.739,3.967
0.346,0.755,-0.410,-68.909,42.725,2.014
0.340,0.779,-0.389,-66.162,37.048,-0.732
0.343,0.790,-0.355,-65.002,27.832,-2.808
0.360,0.787,-0.331,-65.186,15.930,-4.944
0.383,0.781,-0.332,-66.895,3.906,-6.531
0.389,0.760,-0.343,-68.176,-1.831,-7.080
0.412,0.741,-0.339,-67.322,0.488,-6.897
0.424,0.733,-0.346,-65.918,7.446,-6.287
0.428,0.726,-0.371,-64.392,18.494,-5.066
0.416,0.712,-0.405,-62.866,30.884,-3.479
0.400,0.704,-0.438,-60.730,39.063,-2.686
0.384,0.712,-0.463,-59.937,42.419,-3.418
0.380,0.701,-0.466,-58.411,41.138,-4.333
0.375,0.707,-0.481,-56.274,34.851,-5.798
0.370,0.710,-0.459,-56.458,26.367,-7.751
0.374,0.714,-0.452,-56.702,16.418,-9.644
0.386,0.705,-0.432,-57.861,7.812,-11.292
0.398,0.694,-0.419,-58.899,1.282,-11.536
0.413,0.689,-0.420,-59.387,-1.221,-10.925
0.416,0.688,-0.422,-60.120,2.014,-8.850
0.399,0.680,-0.438,-60.181,10.193,-7.263
0.392,0.663,-0.458,-58.594,20.752,-7.690
0.389,0.658,-0.485,-56.274,31.067,-8.850
0.382,0.639,-0.477,-55.603,39.368,-9.460
0.378,0.619,-0.484,-55.115,41.565,-9.094
0.346,0.624,-0.483,-56.458,38.696,-8.423
0.343,0.629,-0.488,-58.472,31.616,-7.263
0.337,0.625,-0.482,-63.049,22.156,-6.714
0.352,0.614,-0.491,-67.993,13.367,-6.470
0.379,0.600,-0.533,-71.228,8.423,-6.165
0.386,0.585,-0.597,-71.838,10.925,-5.676
0.393,0.558,-0.610,-69.702,20.813,-5.615
0.394,0.548,-0.637,-64.331,31.372,-7.019
0.385,0.552,-0.655,-59.082,39.612,-8.789
0.386,0.541,-0.641,-56.213,44.739,-9.399
0.391,0.544,-0.623,-55.054,45.044,-9.399
0.388,0.554,-0.616,-56.824,40.344,-8.057
0.386,0.558,-0.628,-60.364,33.081,-5.798
0.388,0.543,-0.658,-64.087,26.184,-3.784
0.389,0.531,-0.681,-65.796,22.766,-2.380
0.384,0.522,-0.701,-65.308,22.461,-2.197
0.389,0.516,-0.712,-64.087,23.010,-2.380
0.399,0.501,-0.726,-63.354,22.705,-2.441
0.391,0.491,-0.741,-63.049,22.034,-2.258
0.389,0.478,-0.735,-62.683,22.888,-2.441
0.397,0.465,-0.710,-61.829,24.170,-2.930
0.403,0.460,-0.713,-61.096,24.048,-2.563
0.404,0.452,-0.724,-62.256,23.987,-2.075
0.400,0.440,-0.743,-64.636,23.987,-0.122
0.385,0.440,-0.773,-66.406,23.132,2.014
0.380,0.402,-0.831,-66.711,22.217,3.052
0.372,0.407,-0.839,-65.857,24.231,2.258
0.370,0.392,-0.844,-62.683,26.917,2.136
0.364,0.397,-0.852,-58.289,29.175,0.977
0.354,0.412,-0.844,-55.298,31.372,-0.549
0.346,0.407,-0.829,-53.955,32.288,-1.099
0.340,0.410,-0.812,-53.101,31.677,-1.831
0.335,0.406,-0.799,-54.260,29.114,-2.258
0.342,0.394,-0.791,-56.458,25.635,-2.258
0.360,0.376,-0.818,-58.533,22.278,-1.587
0.356,0.375,-0.872,-62.378,22.095,0.549
0.342,0.335,-0.915,-64.331,27.283,3.479

-0.144,0.468,2.549,89.478,-154.297,-6.897
-0.205,0.534,2.757,78.552,-155.945,-14.343
-0.224,0.533,2.865,69.336,-138.855,-22.583
-0.154,0.526,2.860,50.415,-100.464,-29.968
-0.041,0.519,2.708,20.386,-50.354,-33.264
0.058,0.506,2.398,-13.794,1.770,-28.931
0.111,0.397,2.086,-43.457,47.607,-16.418
0.146,0.355,1.796,-63.538,81.848,-7.507
0.166,0.370,1.490,-75.256,106.323,-3.906
0.183,0.388,1.213,-82.642,120.483,-0.610
0.201,0.390,1.009,-89.661,124.146,3.113
0.183,0.422,0.902,-93.018,115.173,4.883
0.200,0.448,0.836,-96.497,93.628,6.165
0.205,0.494,0.782,-100.830,63.965,7.263
0.204,0.543,0.767,-108.215,38.147,7.324
0.230,0.571,0.781,-116.272,24.292,6.348
0.247,0.581,0.769,-119.690,23.865,5.249
0.262,0.585,0.734,-118.042,33.875,3.906
0.258,0.604,0.697,-115.295,49.255,3.540
0.239,0.630,0.651,-115.051,63.049,4.639
0.216,0.633,0.582,-116.211,69.153,5.066
0.233,0.633,0.505,-118.958,67.688,4.150
0.270,0.636,0.404,-122.803,59.753,2.808
0.279,0.640,0.312,-124.695,50.232,0.305
0.338,0.653,0.226,-123.657,46.265,-1.892
0.369,0.649,0.175,-119.446,48.401,-3.235
0.407,0.660,0.152,-112.122,55.176,-4.578
0.417,0.681,0.149,-106.445,63.416,-4.272
0.395,0.697,0.124,-103.210,66.650,-2.747
0.382,0.700,0.074,-102.844,63.049,-1.648
0.383,0.688,0.033,-104.370,52.307,-0.854
0.398,0.676,0.003,-104.370,35.034,-1.770
0.436,0.700,-0.039,-105.469,18.677,-1.892
0.449,0.700,-0.061,-107.788,6.104,-2.014
0.475,0.703,-0.097,-106.567,0.854,-2.197
0.499,0.727,-0.123,-101.868,8.301,-2.197
0.490,0.755,-0.155,-93.811,25.452,-1.465
0.460,0.766,-0.166,-83.374,45.776,-0.122
0.438,0.798,-0.135,-73.059,61.462,-0.977
0.437,0.812,-0.125,-66.040,64.941,-1.343
0.445,0.812,-0.135,-65.125,55.176,0.305
0.444,0.823,-0.136,-69.092,39.246,2.014
0.457,0.817,-0.140,-72.693,24.170,2.991
0.458,0.820,-0.153,-73.669,12.756,5.310
0.445,0.835,-0.163,-72.266,6.348,6.653
0.428,0.853,-0.167,-69.824,4.517,6.348
0.428,0.849,-0.161,-65.674,5.676,4.333
0.443,0.859,-0.150,-60.608,10.376,1.953
0.443,0.859,-0.147,-56.091,19.531,1.526
0.438,0.853,-0.150,-52.429,28.564,2.441
0.425,0.858,-0.145,-49.988,32.715,3.601
0.416,0.863,-0.136,-48.828,31.616,4.395
0.412,0.861,-0.133,-48.889,25.818,4.028
0.414,0.852,-0.132,-49.377,18.188,3.540
0.419,0.847,-0.135,-49.683,10.376,3.479
0.408,0.853,-0.131,-49.988,5.920,3.723
0.403,0.851,-0.133,-49.622,5.005,3.540
0.402,0.846,-0.133,-49.194,5.188,2.930
0.396,0.840,-0.136,-48.523,5.066,2.502
0.400,0.842,-0.127,-47.729,4.517,2.136
0.404,0.849,-0.129,-46.936,5.981,1.404
0.406,0.837,-0.149,-46.021,9.705,0.977
0.399,0.837,-0.146,-43.518,16.418,0.427
0.399,0.838,-0.142,-40.100,23.376,-0.122
0.397,0.843,-0.132,-39.856,26.917,1.038
0.379,0.854,-0.135,-41.992,25.574,2.808
0.371,0.847,-0.137,-44.189,21.729,2.991
0.385,0.840,-0.131,-45.349,16.602,2.625
0.385,0.845,-0.134,-47.363,11.475,3.357
0.375,0.847,-0.137,-49.377,8.057,3.967
0.374,0.833,-0.167,-49.438,7.019,2.869
0.384,0.818,-0.194,-47.424,8.484,1.099
0.390,0.813,-0.208,-45.288,12.268,-0.122
0.389,0.818,-0.216,-43.518,16.113,-0.916
0.388,0.815,-0.216,-42.419,20.874,-1.465
0.399,0.813,-0.200,-41.870,26.489,-1.709
0.395,0.810,-0.203,-42.053,29.236,-0.732
0.385,0.813,-0.210,-43.335,28.931,0.610
0.379,0.815,-0.214,-44.739,26.367,1.526
0.376,0.813,-0.219,-46.631,20.996,1.953
0.375,0.807,-0.226,-49.011,13.123,1.709
0.379,0.806,-0.220,-51.208,4.272,1.099
0.381,0.803,-0.220,-53.101,-3.113,0.366
0.387,0.793,-0.239,-54.382,-6.714,-0.671
0.397,0.774,-0.242,-53.772,-3.906,-1.648
0.402,0.771,-0.240,-51.270,3.967,-2.197
0.405,0.767,-0.249,-49.561,13.794,-2.258
0.407,0.759,-0.265,-49.500,23.132,-2.136
0.390,0.751,-0.285,-49.744,30.090,-1.587
0.380,0.755,-0.300,-49.622,32.776,-1.587
0.376,0.750,-0.305,-51.147,31.067,-1.953
0.379,0.742,-0.326,-53.833,24.231,-1.587
0.369,0.744,-0.359,-56.580,15.076,-1.099
0.362,0.735,-0.363,-58.533,7.507,-1.587
0.387,0.725,-0.387,-58.655,1.404,-2.625
0.415,0.716,-0.445,-58.044,0.732,-3.052
0.415,0.702,-0.504,-57.007,7.507,-2.258
0.403,0.701,-0.526,-54.565,19.897,-2.136
0.393,0.704,-0.544,-48.584,31.311,-2.380
0.382,0.717,-0.556,-42.969,37.781,-3.540
0.380,0.724,-0.540,-39.612,39.673,-4.700
0.386,0.736,-0.523,-38.452,35.828,-5.188
0.387,0.746,-0.504,-40.039,26.733,-5.005
0.377,0.748,-0.490,-43.030,14.099,-4.456
0.393,0.751,-0.457,-45.105,3.601,-4.089
0.411,0.753,-0.428,-47.302,-3.662,-3.906
0.425,0.745,-0.416,-49.805,-6.775,-2.991
0.428,0.730,-0.411,-52.124,-5.493,-2.014
0.419,0.715,-0.411,-53.467,-1.465,-1.160
0.414,0.692,-0.421,-53.345,4.456,-0.671
0.409,0.669,-0.441,-53.101,9.888,-0.427
0.405,0.650,-0.459,-53.528,13.733,-0.488
0.404,0.631,-0.492,-54.199,15.991,-0.366
0.400,0.619,-0.533,-54.932,17.761,-0.183
0.392,0.602,-0.553,-55.969,20.569,-0.183
0.388,0.595,-0.547,-55.115,22.034,-0.427
0.390,0.597,-0.551,-52.490,19.226,-0.793
0.388,0.613,-0.534,-53.101,14.099,-0.366
0.374,0.617,-0.521,-55.847,7.080,-0.061

0.243,0.425,1.962,75.134,-105.469,-2.258
0.193,0.444,2.061,41.870,-95.581,-2.930
0.197,0.484,1.992,24.475,-74.707,-3.601
0.250,0.472,1.740,7.874,-45.410,-2.563
0.198,0.430,1.500,0.183,-11.047,-1.343
0.176,0.461,1.328,-0.610,18.188,-0.305
0.187,0.489,1.139,-4.089,29.419,0.427
0.174,0.492,0.976,-14.343,23.132,0.610
0.183,0.490,0.910,-26.001,13.855,-1.038
0.243,0.505,0.871,-31.250,7.751,-2.869
0.323,0.545,0.774,-31.921,8.179,-4.456
0.372,0.552,0.656,-33.020,14.221,-3.418
0.405,0.559,0.580,-34.058,22.400,-1.587
0.422,0.575,0.542,-31.738,30.273,0.916
0.436,0.605,0.569,-25.940,37.659,3.296
0.435,0.632,0.629,-21.790,41.809,5.554
0.409,0.648,0.677,-22.034,39.063,8.057
0.393,0.653,0.719,-25.574,28.687,10.071
0.380,0.655,0.764,-30.457,15.015,9.705
0.395,0.653,0.790,-34.546,3.418,8.423
0.406,0.644,0.796,-37.048,-3.052,7.629
0.402,0.650,0.840,-38.757,-1.709,7.202
0.412,0.656,0.881,-39.246,4.883,7.324
0.412,0.667,0.881,-41.016,12.573,8.057
0.396,0.662,0.874,-44.556,21.667,10.132
0.382,0.647,0.860,-47.485,28.320,11.658
0.370,0.636,0.829,-48.706,31.006,11.658
0.363,0.640,0.812,-49.194,30.945,10.803
0.367,0.657,0.746,-51.147,29.175,9.644
0.372,0.643,0.646,-55.542,23.865,9.155
0.365,0.650,0.627,-59.265,20.935,9.033
0.366,0.671,0.610,-59.021,19.836,8.911
0.361,0.678,0.593,-57.739,17.395,8.423
0.361,0.683,0.591,-58.655,15.259,7.690
0.377,0.674,0.610,-59.998,13.062,7.324
0.375,0.681,0.607,-60.608,9.949,7.690
0.362,0.693,0.587,-60.486,8.362,7.935
0.365,0.697,0.559,-60.364,11.169,7.263
0.370,0.683,0.531,-59.875,16.907,6.897
0.379,0.692,0.507,-58.777,25.269,7.690
0.377,0.707,0.468,-58.716,31.494,10.254
0.362,0.721,0.439,-60.486,33.142,12.939
0.347,0.745,0.434,-62.622,32.166,15.137
0.343,0.762,0.415,-62.988,28.381,16.235
0.327,0.768,0.397,-62.561,21.729,14.832
0.320,0.780,0.405,-60.303,16.907,12.695
0.303,0.784,0.408,-55.969,13.184,10.010
0.303,0.788,0.423,-53.040,7.690,7.080
0.313,0.793,0.433,-53.040,0.977,3.784
0.340,0.790,0.441,-54.626,-2.930,1.770
0.370,0.779,0.427,-55.908,-1.282,1.709
0.380,0.778,0.419,-56.458,6.470,3.540
0.380,0.780,0.414,-55.847,17.883,5.920
0.370,0.781,0.403,-53.955,27.954,7.629
0.350,0.792,0.393,-53.589,30.945,8.545
0.320,0.806,0.363,-55.237,25.085,8.972
0.295,0.812,0.333,-57.678,12.878,8.179
0.282,0.826,0.322,-59.937,0.610,5.859
0.287,0.827,0.314,-61.768,-8.484,2.502
0.315,0.813,0.309,-61.646,-12.634,-0.183
0.335,0.820,0.283,-59.937,-9.827,-1.953
0.350,0.810,0.266,-57.983,-2.258,-2.258
0.359,0.812,0.248,-55.908,5.554,-2.075
0.355,0.824,0.228,-54.443,11.963,-1.282
0.342,0.837,0.219,-52.979,17.090,-0.671
0.336,0.848,0.214,-51.575,21.118,-0.977
0.337,0.848,0.210,-50.293,22.339,-1.587
0.340,0.845,0.206,-50.049,20.142,-2.136
0.354,0.842,0.208,-50.903,15.869,-2.258
0.363,0.841,0.190,-52.795,10.742,-2.136
0.361,0.841,0.172,-54.504,5.859,-1.709
0.364,0.843,0.161,-54.871,2.197,-1.465
0.368,0.845,0.160,-53.772,1.892,-1.953
0.377,0.847,0.166,-51.208,4.822,-2.319
0.375,0.850,0.171,-48.706,9.399,-2.686
0.375,0.856,0.176,-47.180,14.221,-3.113
0.367,0.856,0.158,-46.753,17.578,-3.174
0.360,0.851,0.135,-46.204,18.188,-2.808
0.353,0.857,0.129,-45.410,17.212,-3.784
0.360,0.855,0.131,-44.983,14.282,-4.944
0.369,0.860,0.132,-46.570,9.399,-5.066
0.364,0.866,0.125,-48.828,5.371,-4.639
0.361,0.864,0.094,-50.476,3.357,-4.456
0.360,0.858,0.072,-50.110,4.761,-4.883
0.375,0.856,0.068,-48.035,7.874,-6.042
0.388,0.859,0.070,-46.143,11.658,-6.958
0.393,0.863,0.050,-44.678,17.334,-7.080
0.394,0.854,0.037,-42.542,25.391,-7.263
0.396,0.857,0.035,-40.405,33.142,-7.385
0.376,0.862,0.021,-39.063,37.170,-7.263
0.365,0.863,0.012,-39.734,34.729,-7.202
0.359,0.861,0.018,-41.382,25.879,-8.362
0.370,0.858,0.013,-42.542,14.343,-9.583
0.380,0.854,0.032,-44.800,2.319,-9.949
0.387,0.856,0.049,-47.607,-7.629,-10.132
0.415,0.845,0.046,-49.316,-13.733,-10.559
0.443,0.832,0.049,-50.964,-12.939,-9.583
0.455,0.833,0.028,-50.659,-4.456,-8.911
0.449,0.829,0.003,-47.729,10.315,-7.874
0.446,0.824,-0.008,-42.969,29.541,-7.080
0.441,0.827,-0.009,-38.574,45.105,-6.531
0.416,0.840,-0.013,-36.987,52.734,-6.104
0.409,0.839,-0.014,-37.354,53.772,-5.920
0.403,0.836,-0.014,-40.527,48.645,-5.371
0.400,0.832,-0.019,-44.678,37.842,-4.822
0.394,0.832,-0.044,-47.607,24.658,-4.578
0.391,0.826,-0.042,-49.500,14.038,-5.188
0.409,0.821,-0.033,-51.270,6.409,-6.775
0.435,0.817,-0.047,-52.368,3.296,-7.751
0.444,0.806,-0.062,-52.551,8.606,-7.263
0.455,0.792,-0.070,-51.453,19.958,-5.615
0.454,0.789,-0.084,-49.500,31.860,-4.395
0.441,0.796,-0.095,-47.607,44.312,-3.479
0.430,0.793,-0.113,-46.570,53.162,-2.380
0.413,0.801,-0.134,-47.546,55.420,-2.136
0.393,0.798,-0.142,-49.988,52.551,-2.014
0.398,0.793,-0.158,-51.697,45.471,-2.136
0.390,0.791,-0.166,-54.382,35.339,-2.258
0.387,0.783,-0.160,-56.946,23.987,-2.686

-0.068,0.164,2.978,142.883,-104.187,-8.728
-0.125,0.243,3.212,115.479,-134.521,-14.282
-0.137,0.331,3.197,77.454,-152.527,-20.020
-0.061,0.387,2.921,32.959,-148.193,-25.146
0.046,0.392,2.486,-10.864,-113.647,-25.513
0.129,0.321,2.004,-41.931,-58.228,-19.958
0.183,0.290,1.510,-54.138,-0.916,-13.062
0.184,0.342,1.102,-55.908,47.913,-9.644
0.153,0.406,0.786,-51.392,80.261,-7.446
0.165,0.449,0.628,-45.471,97.229,-5.798
0.156,0.492,0.528,-39.429,95.093,-5.859
0.163,0.516,0.506,-36.499,78.186,-6.287
0.188,0.557,0.533,-37.415,51.697,-5.188
0.221,0.590,0.585,-42.236,24.658,-3.784
0.246,0.608,0.694,-46.814,8.545,-2.869
0.284,0.613,0.812,-47.729,5.371,-2.441
0.321,0.619,0.894,-47.729,9.155,-1.953
0.339,0.624,0.941,-50.659,17.029,0.610
0.335,0.635,0.944,-55.969,28.442,4.211
0.319,0.627,0.916,-61.401,38.879,7.874
0.296,0.637,0.875,-65.430,45.776,10.559
0.268,0.658,0.834,-68.542,47.546,11.902
0.252,0.675,0.790,-71.655,44.250,12.329
0.256,0.683,0.773,-74.585,38.574,10.742
0.274,0.707,0.775,-76.782,34.241,7.996
0.274,0.725,0.748,-77.881,30.457,6.836
0.264,0.732,0.710,-78.613,27.954,4.761
0.279,0.728,0.690,-78.369,27.039,1.465
0.305,0.724,0.668,-78.003,27.466,-1.343
0.327,0.720,0.635,-78.674,29.236,-1.831
0.323,0.713,0.586,-80.750,31.311,-0.488
0.331,0.716,0.525,-83.008,31.128,1.587
0.326,0.719,0.440,-85.876,27.405,3.784
0.318,0.723,0.350,-88.135,22.644,4.700
0.317,0.723,0.265,-87.830,18.494,4.089
0.318,0.725,0.240,-84.106,18.616,2.075
0.325,0.733,0.240,-76.416,22.644,-0.916
0.344,0.739,0.253,-68.420,27.710,-2.991
0.362,0.744,0.296,-63.904,31.921,-4.211
0.371,0.757,0.319,-62.744,32.288,-2.930
0.348,0.767,0.307,-63.965,28.809,-1.221
0.345,0.772,0.293,-66.650,22.644,0.671
0.352,0.775,0.276,-69.580,13.855,2.136
0.364,0.789,0.258,-70.923,7.080,2.869
0.359,0.798,0.250,-68.909,7.202,3.845
0.356,0.818,0.243,-64.453,12.085,3.174
0.340,0.825,0.225,-61.340,15.808,2.075
0.333,0.829,0.209,-58.594,16.907,0.732
0.321,0.832,0.219,-53.955,17.517,-1.709
0.329,0.843,0.247,-49.500,18.127,-3.967
0.341,0.841,0.267,-48.462,14.343,-5.066
0.352,0.835,0.273,-51.880,5.066,-4.395
0.353,0.840,0.264,-57.007,-4.639,-2.686
0.341,0.840,0.237,-59.998,-11.475,-2.136
0.341,0.838,0.211,-61.157,-15.930,-2.136
0.338,0.845,0.204,-61.096,-16.296,-2.625
0.344,0.838,0.185,-58.350,-12.268,-3.845
0.344,0.848,0.183,-54.199,-3.662,-5.127
0.333,0.859,0.172,-50.110,7.324,-6.042
0.323,0.850,0.151,-47.302,16.602,-7.263
0.339,0.839,0.158,-44.800,23.193,-8.057
0.348,0.853,0.164,-43.091,25.269,-6.958
0.332,0.863,0.151,-44.067,23.193,-5.493
0.332,0.865,0.142,-46.936,18.860,-5.005
0.327,0.863,0.137,-49.194,13.855,-5.066
0.333,0.866,0.137,-49.561,8.240,-6.042
0.343,0.874,0.134,-49.866,3.662,-7.690
0.347,0.868,0.128,-49.133,3.357,-9.460
0.364,0.854,0.128,-46.021,6.226,-11.536
0.380,0.861,0.140,-42.664,11.536,-13.062
0.387,0.859,0.142,-41.321,17.700,-12.939
0.385,0.855,0.135,-41.809,21.912,-11.780
0.378,0.851,0.122,-42.847,23.010,-10.193
0.367,0.861,0.116,-43.579,21.545,-9.094
0.354,0.866,0.100,-44.189,18.494,-9.399
0.348,0.864,0.091,-44.983,14.221,-10.071
0.349,0.865,0.085,-45.227,9.888,-11.475
0.368,0.854,0.093,-46.692,6.836,-12.695
0.395,0.845,0.101,-49.500,3.967,-12.451
0.397,0.854,0.052,-50.964,1.648,-11.597
0.406,0.816,0.053,-51.941,3.784,-10.742
0.415,0.826,0.047,-50.781,7.996,-10.376
0.406,0.838,0.021,-47.791,12.939,-10.864
0.400,0.835,0.017,-46.570,19.226,-11.047
0.400,0.833,0.012,-46.204,23.254,-11.353
0.399,0.831,-0.006,-46.631,22.522,-11.230
0.407,0.834,-0.012,-47.241,20.020,-11.536
0.409,0.832,-0.021,-48.645,17.273,-11.353
0.423,0.828,-0.024,-49.561,14.587,-10.925
0.430,0.829,-0.039,-50.354,11.719,-10.315
0.431,0.825,-0.064,-50.049,10.193,-10.315
0.439,0.824,-0.073,-47.791,12.573,-11.475
0.453,0.821,-0.072,-44.861,16.541,-12.817
0.460,0.823,-0.070,-44.128,20.264,-12.329
0.447,0.827,-0.078,-43.823,23.743,-11.536
0.446,0.818,-0.083,-43.152,27.771,-11.597
0.448,0.823,-0.079,-42.725,30.212,-11.292
0.433,0.820,-0.091,-44.006,28.442,-10.437
0.424,0.820,-0.098,-45.776,23.926,-10.498
0.421,0.818,-0.103,-47.180,18.738,-11.169
0.420,0.811,-0.110,-48.035,12.451,-12.268
